1AO6-P1:2.5-2.5 8.068918381833818e-09 5.949971004671293 288399048.6678047 392334623.38938916 0.30777 45.354911333081446
1AO6-P1:2.5-7.5 8.068918381833818e-09 5.945373057626849 288165320.9448979 391073040.34919506 0.30536 45.3092529674784
1AO6-P1:2.5-12.5 8.068918381833818e-09 5.940889042885534 287937401.57935274 390064886.483506 0.30357 45.264725379422146
1AO6-P1:2.5-17.5 8.068918381833818e-09 5.930946501928414 287432088.3916625 385359481.9696018 0.29319 45.16599101659028
1AO6-P1:2.5-22.5 8.068918381833818e-09 5.926019840486598 287181729.2623138 384227651.11645633 0.29112 45.11706584161392
1AO6-P1:2.5-27.5 8.068918381833818e-09 5.918752056471405 286812437.4894285 381724244.2372374 0.28587 45.0448905544488
1AO6-P1:2.5-32.5 8.068918381833818e-09 5.912089995928731 286473962.2099508 380044233.4211855 0.28264 44.97872947484897
1AO6-P1:2.5-37.5 8.068918381833818e-09 5.871616661178831 284418447.2861152 375852417.50401556 0.27875 44.576767192089825
1AO6-P1:2.5-42.5 8.068918381833818e-09 5.865933034205356 284129902.12064105 374410030.6153803 0.27592 44.52031760323741
1AO6-P1:2.5-47.5 8.068918381833818e-09 5.860112057668154 283834411.75397515 372915186.1874501 0.27296 44.46250333278448
1AO6-P1:2.5-52.5 8.068918381833818e-09 5.854889087791557 283569301.90350163 371543720.8022338 0.27021 44.41062806865776
1AO6-P1:2.5-57.5 8.068918381833818e-09 5.849725602664177 283307233.6217298 370110622.22671 0.26727 44.35934324004399
1AO6-P1:2.5-62.5 8.068918381833818e-09 5.8897605713932135 285339752.44720465 370962353.38949573 0.26242 44.756968106845825
1AO6-P1:2.5-67.5 8.068918381833818e-09 6.005921489806864 291244582.31633145 377973241.419329 0.26066 45.9104539310656
1AO6-P1:2.5-72.5 8.068918381833818e-09 6.033962253870814 292671653.4260159 378422517.99965036 0.25696 46.18883215836354
1AO6-P1:2.5-77.5 8.068918381833818e-09 6.186640086736504 300453208.18773675 386681759.8112621 0.25231 47.703881974400545
1AO6-P1:2.5-82.5 8.068918381833818e-09 6.15773782257101 298978670.8770558 384218820.7486343 0.25084 47.4171811249942
1AO6-P1:2.5-87.5 8.068918381833818e-09 6.236449314268131 302995987.2607951 388366531.32097554 0.24823 48.197842368126985
1AO6-P1:2.5-92.5 8.068918381833818e-09 6.333034324226784 307932480.3980788 393055388.44387084 0.24407 49.15515137434725
1AO6-P1:2.5-97.5 8.068918381833818e-09 6.324636662633405 307502969.99830663 392558176.1505975 0.2442 49.07194741993779
1AO6-P1:2.5-102.5 8.068918381833818e-09 6.450751020669544 313959330.37514204 398159809.6282423 0.23759 50.32081429439341
1AO6-P1:2.5-107.5 8.068918381833818e-09 6.478824793794147 315398317.582112 399109709.5124998 0.2354 50.598609319399806
1AO6-P1:2.5-112.5 8.068918381833818e-09 6.431400709911834 312967858.42578524 396042091.20661414 0.23542 50.129292922940564
1AO6-P1:2.5-117.5 8.068918381833818e-09 6.511480014090093 317072944.5188812 401152581.04711515 0.23521 50.921634637111126
1AO6-P1:2.5-122.5 8.068918381833818e-09 6.414120069053657 312082690.2495259 394610098.7154586 0.23463 49.95822502490683
1AO6-P1:2.5-127.5 8.068918381833818e-09 6.392573819383507 310979365.4304876 394538434.2964469 0.23799 49.744889897199286
1AO6-P1:2.5-132.5 8.068918381833818e-09 6.493217112501813 316136278.4221514 398526255.32805777 0.2316 50.74099209064181
